id,date,tweet
1323101563435569153,2020-11-02 03:16:09+00:00,"Responders addressing the onslaught of Typhoon #RollyPH do not need to undergo COVID-19 testing as long as they are asymptomatic and have no history of exposure to a confirmed or probable case, Duque said. | @KAguilarINQ https://t.co/6eeRjNyTL8"
1323100209715519494,2020-11-02 03:10:46+00:00,"The Philippine Red Cross estimated that damage caused by Super Typhoon #RollyPH in Catanduanes is equivalent to 70 percent of damage left behind by Super Typhoon Yolanda in 2013, PRC Chairman Sen. Richard Gordon said. | @CMRamosINQ https://t.co/d5RbGLllGg"
1323098976103575552,2020-11-02 03:05:52+00:00,"A fire that razed a mall warehouse and convention center in this city on Sunday night caused damage estimated at P58.8 million, the BFP said. https://t.co/IUrkthk8IZ"
1323095710804267008,2020-11-02 02:52:54+00:00,"LOOK: Mga sasakyan inanod ng malakas na baha sa Barangay San Isidro, Batangas City. #RollyPH | @erwinaguilonINQ @dzIQ990 https://t.co/HgIbLbgHTf"
1323095164525502465,2020-11-02 02:50:43+00:00,"Agot Isidro replies to Hollywood actor Mark Ruffalo's tweet, asking to send donations to the office of the Vice President. https://t.co/f1D5PlKU3I"
1323094257071058944,2020-11-02 02:47:07+00:00,"LOOK: Aftermath of Typhoon #RollyPH in Tabaco, Albay province, on November 1, as it hit the Philippines ripping off roofs, toppling power lines, and causing flooding in the hardest-hit areas where hundreds of thousands have fled their homes. | 📷Charism SAYAT / AFP https://t.co/HZHuThzImi"
1323093631780225029,2020-11-02 02:44:38+00:00,"Via @banderainquirer

Gina Pareño walang balak iwan ang showbiz: Sana mawala na ang COVID, miss ko nang umarte https://t.co/9Aexg07BNo"
1323091501967093760,2020-11-02 02:36:10+00:00,The National Telecommunications Commission has ordered public telecommunication entities to “fast track” the repair and restoration of telco services in areas affected by Typhoon #RollyPH. | @DYGalvezINQ https://t.co/pxeQJ3xxuQ
1323090738209579009,2020-11-02 02:33:08+00:00,"Operations of the Metro Manila’s railways have resumed on Monday, Nov. 2. | @DYGalvezINQ https://t.co/WDp1ASo1A6"
1323090005384986624,2020-11-02 02:30:13+00:00,"Thunderstorms may prevail in Metro Manila within the next 12 hours, the weather bureau warned on Monday morning. | @DYGalvezINQ https://t.co/WQ63g9ME51"
1323089321071554567,2020-11-02 02:27:30+00:00,LOOK: Flood swept this car down the bridge connecting Brgys. Libjo and San Isidro in Batangas City. | @maricarcincoINQ https://t.co/sGUnfxaSxk
1323089066632470528,2020-11-02 02:26:29+00:00,Hollywood Actor Mark Ruffalo calls for donations for the Philippines after the country was hit by Typhoon #RollyPH. https://t.co/HYNj9hHCx4
1323088776458108928,2020-11-02 02:25:20+00:00,"The Philippine Red Cross (PRC) has so far recorded six deaths in Catanduanes due to Typhoon #RollyPH, with two new deaths reported early Monday. | @CMRamosINQ https://t.co/VWTiHCLISF"
1323088760603582467,2020-11-02 02:25:16+00:00,"Via @banderainquirer

Aiko pinaiyak ni VG Jay Khonghun: Nakakaloka ang jowa ko! https://t.co/d6tFgFqYER"
1323085240118743042,2020-11-02 02:11:17+00:00,"Four out of 10 houses in Catanduanes were severely damaged after Typhoon #RollyPH battered the province over the weekend, the NDRRMC said. | @KAguilarINQ  https://t.co/lVMCXFG0LH"
1323083761685303299,2020-11-02 02:05:25+00:00,The Police Regional Office 7 (Central Visayas) has been instructed to help the Police Regional Office 5 (Bicol Region) provide response efforts for communities affected by the onslaught of tropical storm #RollyPH. | @cgonzalesINQ https://t.co/trkVneh7hD
1323082473484521472,2020-11-02 02:00:18+00:00,The NDRRMC said it has limited communication in Catanduanes after Typhoon #RollyPH damaged communication lines in the province. | @KAguilarINQ https://t.co/PRlF9FDGXe
1323081579812384769,2020-11-02 01:56:44+00:00,"Alcantara, a resident of Travesia village, was in his home when volcanic mud and boulders came down in an avalanche from Mt. Mayon and swamped Zone 4, where he lived, at 7 a.m. https://t.co/QtlwFD7OFC https://t.co/slR7hiso46"
1323079415752925185,2020-11-02 01:48:08+00:00,"Today's Inquirer front page (November 2, 2020).

More at https://t.co/11GKG8Ybzy. 📰#INQFrontPage https://t.co/GwzNpWZM6g"
1323076394402877441,2020-11-02 01:36:08+00:00,Senator Sonny Angara has filed a bill seeking to establish a hospital in every state university and college offering a medical program in a bid to fortify the country’s health system. | @CMRamosINQ https://t.co/k8buQVk66P
1323076335120474112,2020-11-02 01:35:54+00:00,"Roque dismissed criticisms about Duterte not being on the ground to oversee the government response to the typhoon, saying the President was expected to return to Manila on Tuesday. https://t.co/TeipT1YYF9 https://t.co/cbVu0VmyCe"
1323075506787397632,2020-11-02 01:32:37+00:00,"LOOK: Aftermath of Typhoon #RollyPH in Pandan, Catanduanes on Sunday, November 1. (📷 OMM via LGU Pandan) https://t.co/KX7DXc2V68"
1323075076988768260,2020-11-02 01:30:54+00:00,"Via @banderainquirer

Anak, salamat at hindi ka bumitaw at nauunawaan mo si daddy https://t.co/7breFl81hd"
1323073493156593664,2020-11-02 01:24:36+00:00,"Presidential spokesperson Harry Roque says 10 have died due to typhoon #RollyPH. | @LeilasINQ 

Watch: https://t.co/xAieezG1EX"
1323066701559164928,2020-11-02 00:57:37+00:00,"""My little Night Night.❤️""

Ryza Cenon and boyfriend Miguel Cruz welcomed their first child together on Thursday, Oct. 31. | 📷Ryza Cenon/Instagram

READ: https://t.co/yx7Dr8HTGj https://t.co/9nJG353YXN"
1323061894056349696,2020-11-02 00:38:31+00:00,"LOOK: Residents started cleaning  up mud left at Tierra Verde, in Batangas City a day after #RollyPH flooded the subdivision, | @maricarcincoINQ https://t.co/CFW7MrdfSd"
1323061552304574466,2020-11-02 00:37:10+00:00,Cascolan has instructed police units in affected regions to initiate clearing operations in highways and major thoroughfares affected by Typhoon #RollyPH’s rampage. | @cgonzalesINQ https://t.co/9BZytdyjut
1323060885166776320,2020-11-02 00:34:30+00:00,"LOOK: Road clearing operations in Pandan, Catanduanes on Sunday, November 1, after Typhoon #RollyPH battered the province. (📷 MDRRMC, Kag. Janilyn, Kag. Agnesvia) via LGU Pandan, Catanduanes https://t.co/gPjEaOgwLH"
1323060616173637632,2020-11-02 00:33:26+00:00,Fauci warned that the US is headed for “a whole lot of hurt” unless it makes an “abrupt change” in health practices. https://t.co/WIvfBxTD8Q
1323057787946049537,2020-11-02 00:22:12+00:00,Trump vowed to again defy the polls as he sprinted through five swing states Sunday in a blitz of campaigning against Joe Biden. https://t.co/Pc6F2jFcKE
1323056059980939269,2020-11-02 00:15:20+00:00,"Kim Chiu and Tony Labrusca, lead cast of Derick Cabrido’s “U-turn,” shared their scary stories during a recent Zoom meet with members of the press. https://t.co/JkfNuNACzD"
1323055298433736706,2020-11-02 00:12:18+00:00,"While parts of the Bicol region and Southern Luzon were ravaged by Typhoon #RollyPH, the strongest in the world so far this year, Metro Manila was seemingly spared despite being placed under Tropical Cyclone Wind Signal No. 4 at one point. | @NAMercadoINQ https://t.co/FS6pTC7HME"
1323053542605754368,2020-11-02 00:05:20+00:00,"Instead of dwelling on the what-ifs, he opted to focus on what he could do now. And maybe, this is the time, he surmised, to develop his artistry even more. https://t.co/NjupvIoFOA"
1323050590897905664,2020-11-01 23:53:36+00:00,"After Typhoon #RollyPH whipped the Bicol region and Southern Luzon over the weekend, Tropical Storm Siony is expected to make landfall in Cagayan Valley later this week, according to the state weather bureau. | @NAMercadoINQ https://t.co/ndPGboY05R"
1323048259510652929,2020-11-01 23:44:20+00:00,"LOOK: Mga pamilyang inilakas sa Tierra Verde Subd, Pallocan West, Batangas City 📷: Batangas Province PIO | @erwinaguilonINQ https://t.co/uMtVudwAjw"
1323047166777024517,2020-11-01 23:40:00+00:00,"LOOK: A sport utility vehicle and business establishments are submerged in lahar at the parking lot of Cagsawa Ruins in Barangay Busay, Daraga town, Albay province, after Typhoon #RollyPH sent mud and boulders tumbling down the slope of Mt. Mayon on Sunday. 📷George Gio Brondial https://t.co/kq8OzXts2b"
1323046130024853504,2020-11-01 23:35:53+00:00,"As Tropical Storm #RollyPH crosses the West Philippine Sea, the Pagasa warned of rough sea conditions in various parts of the country. | @NAMercadoINQ https://t.co/vzOPjIP2Sj"
1323042133524287488,2020-11-01 23:20:00+00:00,"LOOK: Two boys give their dogs a boat ride in a flooded alley in San Isidro village, Bay town, Laguna province, among low-lying areas inundated by water from the swollen Laguna de Bay. 📷Chris Quintana https://t.co/qHXNHkbmSC"
1323041009794691075,2020-11-01 23:15:32+00:00,"At least 7 people were killed as Typhoon #RollyPH pounded the Philippines on Sunday, bringing catastrophic winds and dumping intense rains that flooded villages and sent thousands of people fleeing their homes. https://t.co/Wm5ztLXgJV"
1323040401813610496,2020-11-01 23:13:07+00:00,"The infected employee, who works in the lower chamber’s finance department, went to work on Oct. 12, 13 19, and 20 before beginning to experience a cold with fever on Oct. 21. | @NAMercadoINQ https://t.co/SxMOkLViTk"
1323040145902342145,2020-11-01 23:12:06+00:00,The House of Representatives has recorded its 87th case of COVID-19. | @NAMercadoINQ https://t.co/AZxuNidQVZ
1323038539156652032,2020-11-01 23:05:43+00:00,"As Typhoon #RollyPH battered the Bicol region on Sunday morning, Vice President Leni Robredo called on local governments to start planning and investing in long-term flood infrastructure. https://t.co/aK4liIQFcH https://t.co/jWebv0lT2D"
1323038500208496642,2020-11-01 23:05:33+00:00,"The DepEd has disbursed P7.6-billion worth of expenses without adequate documentation or legal basis, according to COA. | @NCorralesINQ https://t.co/WfJuJUKWFS"
1323037334158430213,2020-11-01 23:00:55+00:00,"The Philippines and Japan are planning to sign early next year the second loan agreement for the country’s first subway system, the DOF said. https://t.co/d8ZvQRQ5Ud"
1323036046104416256,2020-11-01 22:55:48+00:00,"As Typhoon #RollyPH battered the Bicol region on Sunday morning, Vice President Leni Robredo called on local governments to start planning and investing in long-term flood infrastructure. | @krixiasINQ https://t.co/BDrN3A3Xut"
1323034788215824384,2020-11-01 22:50:48+00:00,The coronavirus pandemic has tempered the spending appetite of two large Mindanao cities in anticipation of revenue shortfalls. https://t.co/z77XzX7ygQ
1323033553098186755,2020-11-01 22:45:54+00:00,"Amid the investigation of alleged corruption among its top officials, state-run PhilHealth received an additional P146 million in subsidy from the national government on September. https://t.co/J3nWcoL5f9"
1323032315308744704,2020-11-01 22:40:59+00:00,"At least 2,000 health-care workers in private hospitals in Cebu City received the first tranche of cash incentive from the city government. https://t.co/ZsVuvJHBLV"
1323031114223595522,2020-11-01 22:36:13+00:00,Presidential spokesperson Harry Roque dismissed criticisms about President Duterte not being on the ground to oversee the government response to the typhoon. | @JeromeAningINQ https://t.co/oNMdftSc9t
1323029551522451470,2020-11-01 22:30:00+00:00,"“I’ll be lying to everyone if I say I don’t get affected by my work,” said the host of the public service program “Idol in Action” on TV5. https://t.co/xqj2OPrhEt https://t.co/zmednK48zI"
1323029365492457480,2020-11-01 22:29:16+00:00,"Even as Tropical Storm #RollyPH continued to weaken over the West Philippine Sea, several areas in the country remained early on Monday under Tropical Cyclone Wind Signal No. 1 — including Metro Manila.  | @NAMercadoINQ https://t.co/x2r4qUZSaa"
1323028578250952710,2020-11-01 22:26:08+00:00,"Alcantara, a resident of Travesia village in Guinobatan town, and his family saved nothing but the clothes on their backs as #RollyPH swept through their village. | @RAOstriaINQ https://t.co/lx4QzgxXmg"
1323027337210925056,2020-11-01 22:21:12+00:00,"The country’s COVID-19 active cases dropped to its lowest level in three months, but new cases also increased to its highest level in two weeks, or since the government eased quarantine restrictions. https://t.co/mmSlY7uFyO"
1323026107906609152,2020-11-01 22:16:19+00:00,"Bohol is planning to reopen its tourist spots on Nov. 15, but visitors must be prepared to follow travel requirements and health precautions similar to those imposed by other provinces that have reopened tourism. https://t.co/hsSQT26KCx"
1323024517455896577,2020-11-01 22:10:00+00:00,President Rodrigo Duterte skipped the televised press conference where government officials discussed their plans and updates so far in the response to Typhoon #RollyPH. https://t.co/gKnXeYcjdx https://t.co/9RnYV4g8hg
1323023374344441869,2020-11-01 22:05:27+00:00,"On All Saints’ Day, the bereaved of those who were killed or forcibly disappeared renewed their pledge to fight for justice under the Duterte administration. | @krixiasINQ https://t.co/CyF2r4KO9x"
1323022004362993664,2020-11-01 22:00:01+00:00,"WARNING: The following footage may be disturbing for animal lovers.

A dog was caught on video as it was swept away by the floodwaters this Sunday morning in Polangui town, Albay. #RollyPH

📹: Ryan Agustin/ @BeAnINQUIRER https://t.co/szt0DXXaSv"
1323020959033556992,2020-11-01 21:55:51+00:00,Drilon said the SC should thwart Solicitor General Jose Calida’s effort to repeat history by unseating Associate Justice Marvic Leonen through his wealth declaration statements or the lack of it. | @deejayapINQ https://t.co/vxNg2u1t33
1323019692118781952,2020-11-01 21:50:49+00:00,The Philippine Statistics Authority also reiterated the need to modernize domestic food production and make it more resilient to climate change. | @kocampoINQ https://t.co/FxlViwhqMP
1323017517305012224,2020-11-01 21:42:11+00:00,"As of 5 a.m., November 2, Tropical Cyclone Wind Signal No. 1 has been raised over the following areas due to Typhoon #RollyPH: https://t.co/9h44w01szb"
1323015760076107776,2020-11-01 21:35:12+00:00,"Today's Inquirer front page (November 2, 2020).

More at https://t.co/11GKG8Ybzy. 📰#INQFrontPage https://t.co/zNu1XcAgiQ"
1323014661084749828,2020-11-01 21:30:50+00:00,The country’s major tollroad operators are retraining and redeploying toll cashiers to other roles as their jobs are phased out beginning Dec. 1 when expressways fully go cashless amid the COVID-19 pandemic. | @miguelrcamusINQ https://t.co/FNcSgmKP7t
1323014642847961090,2020-11-01 21:30:45+00:00,Today's Morning Prayer. #INQPrayers https://t.co/3Jxj19QTJx
1323012142199693325,2020-11-01 21:20:49+00:00,"The mining town of Itogon in Benguet recorded 149 new cases of COVID-19 on Sunday, its highest single-day record since the pandemic struck in March. https://t.co/rp4ZzJrSyX"
1323007083999121409,2020-11-01 21:00:43+00:00,"As the SSS deferred the collection of members’ contributions amid the COVID-19 pandemic, the state-run pension fund reported a decline in revenue and net income as of the end of September. | @bendeveraINQ https://t.co/h1RFZOP3H2"
1322994230801821697,2020-11-01 20:09:39+00:00,"LOOK: The St. Arnold Janssen Kalinga Center and Caritas Manila brought dozens of homeless people to the Paco Catholic School for safety as Typhoon #RollyPH hit Luzon on Sunday. 📷 Fr. Flavie Villanueva, SVD via CBCP News https://t.co/6fGsRZ9SXE"
1322991948970528769,2020-11-01 20:00:35+00:00,"ICYMI: Hollywood actor Mark Ruffalo, who plays Hulk in the Marvel Cinematic Universe films, asked his social media followers to ready their donations and pray for Filipinos affected by Typhoon #RollyPH. | @KAguilarINQ https://t.co/MzMpZ5k8g2"
1322989011716042752,2020-11-01 19:48:54+00:00,"TINGNAN: Gumuho ang kisame ng isang silid sa Bigaa Elementary School sa Legazpi City, Albay na nagsisilbing evacuation center ng mga residente na napinsala ng Typhoon #RollyPH. 📸: John Carlo Prieto Abriera/ @BeAnINQUIRER https://t.co/0wDSvC7aHq"
1322986768812044288,2020-11-01 19:40:00+00:00,"LOOK: An aerial view shows destroyed and flooded houses after super Typhoon #RollyPH hit the town of Malinao, Albay province on Sunday. 📷 AFP https://t.co/tZ8tu4OYvn"
1322981981433536513,2020-11-01 19:20:58+00:00,"Did you miss this? President Rodrigo Duterte is still staying in his hometown Davao amid the threat of Typhoon #RollyPH and will return to Manila by Tuesday, Malacañang said. | @ConsINQ https://t.co/stUIQlCr6x"
1322980011691880451,2020-11-01 19:13:09+00:00,"Light to moderate and at times heavy rains are still expected over parts of the Philippines on Monday, a day after the powerful Typhoon #RollyPH ravaged the country, according to Pagasa. | @NAMercadoINQ https://t.co/G5jHdgUaVa"
1322975272942112768,2020-11-01 18:54:19+00:00,"Tropical Storm #RollyPH further weakened early on Monday as it continued to move over the West Philippine Sea off the coast of Bataan, according to Pagasa. | @NAMercadoINQ https://t.co/1BrNH5uNR7"
1322971166106071041,2020-11-01 18:38:00+00:00,"As of 2 a.m., November 2, Tropical Cyclone Wind Signal No. 1 has been raised over the following areas due to Typhoon #RollyPH: https://t.co/flVRB8lsEY"
1322968189303582720,2020-11-01 18:26:10+00:00,"IN PHOTOS: An aerial view shows ripped off roofs of a church and buildings after Typhoon #RollyPH hit the town of Tabaco, Albay province on Sunday. 📷AFP https://t.co/wIAeDHdK3b"
1322964692189532160,2020-11-01 18:12:16+00:00,"TINGNAN: Matapos ang pananalasa ng Bagyong #RollyPH, sumiklab naman ang isang sunog sa isang warehouse sa San Roque, Legazpi City, Albay nitong Linggo ng gabi. 📷 PIA Albay https://t.co/mg5QY7D08E"
1322964059176796160,2020-11-01 18:09:45+00:00,"A fire broke out in a residential area in the city of Bacoor in Cavite on Sunday night, just hours after Typhoon #RollyPH battered the province. | @NAMercadoINQ https://t.co/cYVAjQDecI"
1322960969446748160,2020-11-01 17:57:29+00:00,LOOK: The destruction left by Typhoon #RollyPH in different towns of Albay province as it slammed into the Philippines on Sunday. 📷AFP https://t.co/umjUMemOGE
1322958175897751553,2020-11-01 17:46:23+00:00,"“Our solidarity with the Filipino people as typhoon #RollyPhbatters the country, particularly Bicol region. #EU stands ready to assist in recovery efforts,” EU said. https://t.co/hP1J1MPpw6 https://t.co/4JhZ0IEnSX"
1322954053727391744,2020-11-01 17:30:00+00:00,Filipinos online pointed out how ABS-CBN with its wide reach could have been useful in the dissemination of important information during the typhoon. https://t.co/85VfYwraL4 https://t.co/Kt0hPWEPve
1322951367216910338,2020-11-01 17:19:19+00:00,"Authorities have counted 10 fatalities so far in the Bicol region from Category 5 Typhoon #RollyPH, the world’s strongest this year, in the provinces of Albay and Catanduanes. https://t.co/0X2fGVhndd https://t.co/puXPHahCNq"
1322949302906486787,2020-11-01 17:11:07+00:00,"Via @banderainquirer

Ayon sa Kapuso comedian, ang nangyari sa kanila ng dating ka-live in na si Michelle Bana-ag ang pinakamatinding iskandalong hinarap niya sa kanyang buhay at career. https://t.co/5XI26rInSO"
1322948554390822912,2020-11-01 17:08:09+00:00,"LOOK: Devastation due to massive lahar flow from the slopes of Mayon Volcano in Travesia and San Francisco, Guinobatan, Albay brought by Typhoon #RollyPH on Sunday. 

📷 Congressman Fernando “Didi” Tibor Cabredo https://t.co/ogMXWTCwlo"
1322944266700804096,2020-11-01 16:51:06+00:00,"Tropical Storm #RollyPH is expected to exit the Philippine area of responsibility on Tuesday morning, the Pagasa reported Sunday evening. | @NAMercadoINQ https://t.co/csj1BaHYv4"
1322942204252352517,2020-11-01 16:42:55+00:00,"TINGNAN: Lubhang naapektuhan ng pagbaha dulot ng Bagyong #RollyPH ang Cagsawa Ruins na isang kilalang pasyalan sa Daraga, Albay. 📸: AJ Miraflor/ Be An INQUIRER https://t.co/ffRq7U6Dgp"
1322941237704478723,2020-11-01 16:39:04+00:00,"Though it has slightly weakened on Sunday evening, Tropical Storm #SionyPH may still intensify to severe tropical storm category on Tuesday, according to Pagasa. | @NAMercadoINQ https://t.co/gAaVzLlF6J"
1322937925810622464,2020-11-01 16:25:55+00:00,"TINGNAN: Umakyat sa bubong ang ilang mga residente ng Daraga, Albay matapos malubog sa baha ang kanilang mga bahay dahil sa paghagupit ng Bagyong #RollyPH ngayong Linggo ng umaga. 📸: AJ Miraflor/ Be An INQUIRER https://t.co/AJzh8I621F"
1322936767260037121,2020-11-01 16:21:18+00:00,"Typhoon #RollyPH weakened into a tropical storm Sunday evening as it continued to move over the West Philippine Sea, according to the Pagasa. | @NAMercadoINQ https://t.co/0KReMzFqDF"
1322935421312114689,2020-11-01 16:15:58+00:00,Raffy Tulfo: “I’ve been seeing a lot of doctors lately. Most of them are telling me that my work contributes to the stress I’m feeling. I agree with them.” https://t.co/poCJJUIahZ
1322933360382124033,2020-11-01 16:07:46+00:00,Several netizens pointed out how ABS-CBN with its wide reach could have been useful in the dissemination of important information during the typhoon. | @NAMercadoINQ https://t.co/q0WtAHrWc7
1322932078162313216,2020-11-01 16:02:40+00:00,"In its 11 p.m. weather bulletin, Pagasa says Tropical Storm 'Siony' slightly weakens as it continues to move over the West Philippine Sea. 

Pagasa: It may intensify to severe tropical storm category during the period when it becomes almost stationary on Tuesday. | @NAMercadoINQ https://t.co/FpRrkhRrj3"
1322930887156064258,2020-11-01 15:57:57+00:00,"UPDATE: According to @dost_pagasa, Tropical Storm #SionyPH slightly weakened but remained within Tropical Storm category over the Philippine Sea as of 11:00 p.m. Sunday (Nov. 1, 2020) https://t.co/AZstk9vUtB"
1322929640038572032,2020-11-01 15:52:59+00:00,"LOOK: BFP Imus FS Cavite and Imus CDRRMO respond to a fire at Brgy Sineguelasan in Bacoor, Cavite. | 📸 Imus BFP/Mayor Emmanuel Maliksi https://t.co/rRm0bPTJb1"
1322925425257897985,2020-11-01 15:36:14+00:00,"Subscribers of Globe Telecom in some areas in Luzon may expect difficulties in making calls, sending text messages, or using mobile data on Sunday due to multiple fiber cuts caused by strong winds from Typhoon Rolly. | @DJEsguerraINQ #RollyPH  https://t.co/wsr7YgHDTs"
1322918670130032642,2020-11-01 15:09:24+00:00,"In its 11 p.m. weather bulletin, Pagasa says Tropical Storm 'Siony' slightly weakens as it continues to move over the West Philippine Sea. 

Pagasa: It may intensify to severe tropical storm category during the period when it becomes almost stationary on Tuesday. | @NAMercadoINQ"
1322910805424279552,2020-11-01 14:38:09+00:00,"The total coronavirus infections among PNP personnel reached 7,255 on Sunday after it reported 35 additional cases. | @DJEsguerraINQ   https://t.co/V8pZdddyku"
1322906775109005313,2020-11-01 14:22:08+00:00,"UPDATE: Tropical Cyclone Wind Signal as of 8 p.m Sunday (Nov. 1, 2020) due to Typhoon #RollyPH https://t.co/PCfxm9cDWs"
1322901454747770882,2020-11-01 14:00:59+00:00,"Carla Abellana appeals to save cats, dogs trapped in Bulacan island | @Inq_Lifestyle  https://t.co/F0MfsgmUSu"
1322899337907707904,2020-11-01 13:52:35+00:00,WATCH: Sharon Cuneta wants a sakura Birkin or Kelly to add to her bag collection | @Inq_Lifestyle  https://t.co/WGLeLS9zAX
1322893786763141120,2020-11-01 13:30:31+00:00,"Complete decoupling between China and the United States is unrealistic, and also does no good to two nations or the rest of the world, a senior Communist Party of China official said on Friday. | @ChinaDaily @asianewsnetwork #asianewsnetwork  https://t.co/6UhK6lOfxe"
1322891235468677121,2020-11-01 13:20:23+00:00,"Front-line medical professionals taking care of COVID-19 patients are at risk of developing mental illnesses, a study said Sunday. | @TheKoreaHerald @asianewsnetwork #asianewsnetwork  https://t.co/EFLnq9RBxa"
1322889979606040578,2020-11-01 13:15:23+00:00,The European Union has expressed its readiness to assist the Philippines in its recovery efforts following the onslaught of Typhoon Rolly. | @DJEsguerraINQ #RollyPH   https://t.co/eozh1FNDtG
1322887423647457281,2020-11-01 13:05:14+00:00,"Highly anticipated local thriller “The Call” chose to follow the steps of crime thriller “Time to Hunt,” which skipped its theatrical release and went straight to Netflix in April. | @TheKoreaHerald @asianewsnetwork #asianewsnetwork    https://t.co/3awxMBiuuZ"
1322885599083270146,2020-11-01 12:57:59+00:00,The 25th Busan International Film Festival wrapped up its 10-day run last Friday with an online press conference. | @TheKoreaHerald @asianewsnetwork #asianewsnetwork    https://t.co/GNkqnS0Qeq
1322883620739100675,2020-11-01 12:50:07+00:00,A bridge collapse killed seven people and injured five on Sunday in Tianjin. | @ChinaDaily @asianewsnetwork #asianewsnetwork    https://t.co/9htdUUrnJj
1322881300206792704,2020-11-01 12:40:54+00:00,"BREAKING: Typhoon #RollyPH now over West Philippine Sea, according to @dost_pagasa. It's expected to weaken into a severe tropical storm in the next 24 hours. Weather forecasters say Rolly (#Goni) may exit Philippine area of responsibility by Tuesday morning. | @JhessetEnanoINQ https://t.co/d2Vfv9ixSl"
1322880620075356161,2020-11-01 12:38:12+00:00,"Power was cut, rivers overflowed and unleashed flooding in the island province of Marinduque at the height of Typhoon Rolly. | @maricarcincoINQ @InquirerSLB #RollyPH  https://t.co/AxFB996wNz"
1322879320147300353,2020-11-01 12:33:02+00:00,“Thinking of the people of The Philippines and wishing for everybody’s safety.” | @KAguilarINQ  https://t.co/JE8sPQ14Ls
1322877978880126978,2020-11-01 12:27:42+00:00,“We decided to fly because of my son and it was great to see Hallasan so up close. I’m glad to have helped airlines a little as well little when they are struggling.” | @TheKoreaHerald @asianewsnetwork #asianewsnetwork https://t.co/zftFmtYIii
1322875944504160257,2020-11-01 12:19:37+00:00,Let us help those whose lives have been devastated by the year's strongest storm. #RollyPH https://t.co/TfFR09ljkX https://t.co/CqS1roIcq9
1322874205390602242,2020-11-01 12:12:43+00:00,"LOOK: Fishermen safety their fishing boats along the lakeside of Binangonan Port, Rizal province, against strong waves bought on by Typhoon Rolly as makes landfall in Bicol Region on Sunday morning, November 1, 2020. #RollyPH 
📷:Niño Jesus Orbeta/Philippine Daily Inquirer https://t.co/9Mf19BaJqG"
1322873634399100928,2020-11-01 12:10:26+00:00,South Korean authorities and farmers are on alert after a highly pathogenic avian influenza was detected in wild bird droppings for the first time in 32 months. | @TheKoreaHerald @asianewsnetwork #asianewsnetwork  https://t.co/C6mokXzg12
1322871368417828866,2020-11-01 12:01:26+00:00,"LOOK: A couple lights a candle in front of pictures of their departed loved ones in their house in Makati City on November 1, 2020, as cemeteries are closed nationwide this All Soul's Day amid the COVID-19 pandemic.
📷:Niño Jesus Orbeta/Philippine Daily Inquirer #Undas2020 https://t.co/D4MX65Kj5Z"
1322868453842341890,2020-11-01 11:49:51+00:00,"With over a quarter of the country’s total population projected to be on super typhoon Rolly’s path, government agencies scrambled on Sunday to be all hands on deck to brace for impact. | @jiandradeINQ #RollyPH  https://t.co/Wbez1FVJGZ"
1322865909778690049,2020-11-01 11:39:45+00:00,"LOOK: Around 300 houses were buried under armored rocks from Mayon Volcano in Purok 6 and 7, San Francisco, Guinobatan, Albay. According to the Facebook post, several people believed to have been buried alive by the flow. #RollyPH 📸 AKO BICOL Rep. Zaldy Co Facebook Account https://t.co/eIuSkZoqTN"
1322864551180836864,2020-11-01 11:34:21+00:00,"Typhoon Rolly made its 4th landfall in Lobo, Batangas, at 5:30 p.m. on Sunday. | @DJEsguerraINQ #RollyPH https://t.co/RFoucqMpnl"
1322857447304777729,2020-11-01 11:06:07+00:00,"JUST IN: Typhoon #RollyPH has made its fourth landfall, this time at Lobo, Batangas at 5:30 p.m. , according to @dost_pagasa | @erwinaguilonINQ @dzIQ990 https://t.co/pA8e7XEW8q"
1322856701188399105,2020-11-01 11:03:09+00:00,"LIVE: Latest position of Typhoon Rolly (international name: Goni) on Sunday Nov. 1, 2020. #RollyPH | via https://t.co/l6GDgcFP68 

Watch here: https://t.co/6Se8IeLk9g https://t.co/uP7LitH9Hw"
1322852301955080192,2020-11-01 10:45:40+00:00,"Ryza Cenon and boyfriend Miguel Cruz welcomed their first child together yesterday, Oct. 31. | @NGunoINQ  https://t.co/EwmgJwC1c6"
1322851724357373953,2020-11-01 10:43:23+00:00,At least 15 families living in danger zones in Castillejos town were preemptively evacuated on Sunday afternoon in anticipation of flooding and landslides brought by Typhoon Rolly. | @joannaglibotINQ #RollyPH  https://t.co/qr19IHyLP9
1322851190074417157,2020-11-01 10:41:15+00:00,The Department of Foreign Affairs recorded no new COVID-19 infections on Sunday. | @DJEsguerraINQ  https://t.co/rpRXKZPpwD
1322850608404201472,2020-11-01 10:38:57+00:00,Some celebrities still worked up their creativity and imagination to pull off costumes that they flaunted on social media rather than in grand Halloween bashes. | @NGunoINQ https://t.co/WtwNijXp9y
1322849407084105728,2020-11-01 10:34:10+00:00,"UPDATE: Tropical Cyclone Wind Signal as of 5 p.m, Nov. 1, due to Typhoon #RollyPH https://t.co/oXsWOYx33e"
1322843583943159808,2020-11-01 10:11:02+00:00,"Typhoon Rolly is heading towards the southeastern coast of Batangas, the state weather bureau said Sunday. | @KAguilarINQ #RollyPH  https://t.co/7b1wRA307y"
